Lead I,Lead II,Lead III,Lead aVR,Lead aVL,Lead aVF,Lead V1,Lead V2,Lead V3,Lead V4,Lead V5,Lead V6
745.0,723.0,329.0,204.0,539.0,390.0,482.0,1050.0,1916.0,2326.0,1510.0,870.0
759.0,724.0,317.0,196.0,551.0,386.0,482.0,1047.0,1919.0,2329.0,1517.0,876.0
767.0,726.0,311.0,202.0,542.0,389.0,494.0,1050.0,1916.0,2332.0,1523.0,876.0
773.0,735.0,314.0,218.0,535.0,380.0,488.0,1050.0,1928.0,2338.0,1523.0,876.0
760.0,741.0,333.0,229.0,536.0,368.0,494.0,1057.0,1942.0,2338.0,1523.0,876.0
765.0,741.0,328.0,226.0,537.0,370.0,491.0,1053.0,1938.0,2332.0,1526.0,870.0
767.0,741.0,326.0,224.0,541.0,368.0,488.0,1044.0,1922.0,2332.0,1523.0,864.0
751.0,737.0,338.0,229.0,527.0,376.0,482.0,1044.0,1922.0,2320.0,1513.0,861.0
745.0,732.0,339.0,229.0,526.0,378.0,482.0,1044.0,1922.0,2326.0,1510.0,858.0
748.0,734.0,338.0,219.0,533.0,380.0,482.0,1041.0,1916.0,2326.0,1517.0,861.0
742.0,729.0,339.0,213.0,539.0,381.0,482.0,1038.0,1916.0,2326.0,1517.0,864.0
755.0,745.0,341.0,200.0,549.0,384.0,482.0,1038.0,1919.0,2326.0,1513.0,854.0
782.0,763.0,333.0,183.0,561.0,389.0,482.0,1038.0,1922.0,2326.0,1510.0,851.0
773.0,773.0,351.0,196.0,557.0,380.0,485.0,1041.0,1925.0,2323.0,1517.0,858.0
751.0,763.0,364.0,210.0,545.0,378.0,482.0,1038.0,1922.0,2326.0,1523.0,858.0
739.0,732.0,345.0,210.0,545.0,378.0,482.0,1038.0,1919.0,2313.0,1510.0,854.0
735.0,707.0,323.0,221.0,528.0,384.0,482.0,1025.0,1916.0,2313.0,1504.0,858.0
752.0,718.0,317.0,213.0,551.0,369.0,485.0,1025.0,1903.0,2304.0,1504.0,851.0
779.0,723.0,295.0,205.0,550.0,378.0,488.0,1025.0,1891.0,2301.0,1498.0,851.0
796.0,730.0,286.0,194.0,562.0,376.0,482.0,1022.0,1906.0,2295.0,1498.0,845.0
795.0,738.0,295.0,189.0,567.0,376.0,482.0,1019.0,1903.0,2301.0,1498.0,845.0
805.0,738.0,284.0,182.0,576.0,375.0,478.0,1016.0,1897.0,2295.0,1495.0,845.0
801.0,738.0,289.0,185.0,572.0,376.0,475.0,1019.0,1897.0,2295.0,1492.0,845.0
794.0,738.0,296.0,196.0,554.0,383.0,478.0,1016.0,1900.0,2298.0,1485.0,836.0
798.0,738.0,292.0,204.0,548.0,381.0,482.0,1013.0,1903.0,2295.0,1485.0,833.0
767.0,740.0,325.0,194.0,554.0,385.0,469.0,1003.0,1894.0,2295.0,1485.0,833.0
745.0,738.0,345.0,202.0,547.0,384.0,463.0,1000.0,1884.0,2301.0,1485.0,833.0
737.0,743.0,357.0,201.0,552.0,379.0,469.0,1000.0,1897.0,2298.0,1485.0,842.0
739.0,738.0,351.0,204.0,553.0,376.0,469.0,994.0,1897.0,2301.0,1492.0,845.0
746.0,737.0,343.0,206.0,549.0,377.0,469.0,997.0,1887.0,2310.0,1492.0,845.0
751.0,738.0,339.0,233.0,526.0,373.0,469.0,994.0,1884.0,2313.0,1498.0,845.0
756.0,728.0,323.0,223.0,534.0,376.0,469.0,997.0,1881.0,2310.0,1495.0,845.0
764.0,713.0,301.0,202.0,551.0,380.0,469.0,1000.0,1891.0,2307.0,1492.0,839.0
765.0,723.0,309.0,209.0,544.0,380.0,478.0,1000.0,1891.0,2310.0,1498.0,842.0
757.0,720.0,314.0,208.0,544.0,381.0,475.0,1000.0,1891.0,2301.0,1492.0,833.0
754.0,729.0,326.0,199.0,554.0,380.0,485.0,1000.0,1887.0,2301.0,1492.0,839.0
757.0,732.0,326.0,204.0,553.0,376.0,482.0,1000.0,1884.0,2301.0,1485.0,833.0
757.0,735.0,329.0,206.0,560.0,367.0,482.0,988.0,1878.0,2288.0,1479.0,833.0
764.0,741.0,329.0,202.0,566.0,365.0,475.0,988.0,1866.0,2288.0,1479.0,839.0
759.0,745.0,337.0,195.0,570.0,368.0,475.0,985.0,1866.0,2291.0,1482.0,836.0
760.0,735.0,326.0,201.0,564.0,368.0,469.0,975.0,1859.0,2295.0,1479.0,839.0
777.0,738.0,313.0,193.0,569.0,371.0,472.0,978.0,1866.0,2291.0,1479.0,839.0
782.0,732.0,301.0,191.0,554.0,387.0,469.0,975.0,1859.0,2288.0,1473.0,839.0
792.0,732.0,292.0,196.0,550.0,387.0,463.0,975.0,1866.0,2291.0,1473.0,833.0
798.0,741.0,295.0,198.0,551.0,384.0,469.0,975.0,1866.0,2282.0,1473.0,833.0
789.0,743.0,306.0,200.0,547.0,385.0,463.0,966.0,1850.0,2285.0,1476.0,839.0
798.0,757.0,311.0,211.0,537.0,384.0,457.0,963.0,1841.0,2282.0,1473.0,839.0
797.0,740.0,295.0,218.0,544.0,370.0,469.0,963.0,1853.0,2291.0,1470.0,839.0
801.0,732.0,283.0,219.0,559.0,355.0,475.0,969.0,1859.0,2295.0,1473.0,845.0
797.0,733.0,288.0,218.0,563.0,351.0,472.0,960.0,1853.0,2282.0,1473.0,836.0
782.0,729.0,298.0,213.0,562.0,358.0,482.0,969.0,1847.0,2282.0,1473.0,833.0
773.0,735.0,314.0,218.0,546.0,369.0,478.0,963.0,1847.0,2279.0,1463.0,817.0
782.0,745.0,314.0,210.0,545.0,378.0,469.0,963.0,1853.0,2282.0,1467.0,808.0
787.0,735.0,300.0,207.0,561.0,365.0,472.0,960.0,1847.0,2285.0,1467.0,814.0
795.0,735.0,292.0,201.0,564.0,368.0,469.0,957.0,1847.0,2282.0,1467.0,814.0
781.0,731.0,301.0,188.0,584.0,362.0,472.0,953.0,1850.0,2285.0,1473.0,820.0
770.0,735.0,317.0,176.0,600.0,358.0,475.0,957.0,1847.0,2276.0,1467.0,820.0
748.0,740.0,343.0,181.0,591.0,361.0,472.0,944.0,1831.0,2276.0,1457.0,814.0
742.0,732.0,342.0,188.0,584.0,361.0,469.0,938.0,1822.0,2276.0,1454.0,814.0
749.0,729.0,331.0,202.0,577.0,354.0,460.0,928.0,1825.0,2279.0,1463.0,823.0
760.0,735.0,326.0,210.0,573.0,350.0,450.0,925.0,1822.0,2282.0,1473.0,826.0
771.0,727.0,308.0,201.0,576.0,356.0,457.0,919.0,1819.0,2288.0,1479.0,820.0
798.0,741.0,295.0,211.0,556.0,365.0,457.0,919.0,1803.0,2301.0,1485.0,826.0
809.0,751.0,294.0,214.0,554.0,364.0,457.0,916.0,1816.0,2301.0,1492.0,826.0
807.0,751.0,295.0,208.0,553.0,371.0,457.0,919.0,1822.0,2301.0,1492.0,833.0
801.0,751.0,301.0,192.0,581.0,360.0,457.0,919.0,1812.0,2310.0,1492.0,839.0
795.0,751.0,308.0,183.0,598.0,351.0,457.0,925.0,1809.0,2307.0,1492.0,839.0
790.0,750.0,311.0,186.0,593.0,354.0,453.0,916.0,1816.0,2326.0,1498.0,842.0
795.0,754.0,311.0,189.0,595.0,348.0,450.0,913.0,1816.0,2326.0,1504.0,845.0
759.0,751.0,343.0,201.0,587.0,345.0,460.0,907.0,1809.0,2320.0,1504.0,845.0
714.0,741.0,379.0,214.0,569.0,350.0,469.0,907.0,1809.0,2320.0,1504.0,839.0
717.0,735.0,370.0,216.0,556.0,362.0,466.0,910.0,1809.0,2326.0,1510.0,848.0
739.0,735.0,348.0,211.0,551.0,370.0,463.0,913.0,1816.0,2332.0,1517.0,858.0
755.0,741.0,338.0,210.0,552.0,371.0,469.0,907.0,1803.0,2326.0,1510.0,854.0
770.0,741.0,323.0,201.0,569.0,364.0,463.0,894.0,1797.0,2326.0,1504.0,851.0
762.0,732.0,321.0,208.0,560.0,365.0,463.0,888.0,1791.0,2323.0,1513.0,854.0
757.0,723.0,317.0,210.0,550.0,373.0,463.0,888.0,1791.0,2332.0,1510.0,864.0
760.0,718.0,309.0,206.0,557.0,371.0,466.0,894.0,1781.0,2335.0,1520.0,867.0
767.0,716.0,301.0,198.0,570.0,365.0,469.0,894.0,1784.0,2345.0,1535.0,876.0
760.0,716.0,308.0,202.0,572.0,359.0,460.0,885.0,1781.0,2348.0,1526.0,876.0
748.0,713.0,317.0,204.0,576.0,353.0,463.0,882.0,1791.0,2345.0,1529.0,876.0
759.0,713.0,306.0,216.0,563.0,354.0,466.0,885.0,1787.0,2338.0,1532.0,876.0
760.0,707.0,298.0,211.0,566.0,356.0,463.0,888.0,1784.0,2345.0,1529.0,876.0
756.0,704.0,299.0,201.0,580.0,352.0,453.0,872.0,1784.0,2351.0,1535.0,886.0
748.0,701.0,304.0,193.0,589.0,351.0,457.0,875.0,1784.0,2351.0,1535.0,883.0
712.0,690.0,329.0,204.0,566.0,363.0,460.0,863.0,1772.0,2341.0,1526.0,870.0
692.0,679.0,339.0,202.0,547.0,384.0,457.0,850.0,1759.0,2332.0,1523.0,870.0
689.0,685.0,348.0,215.0,546.0,372.0,453.0,850.0,1766.0,2332.0,1520.0,870.0
698.0,682.0,336.0,229.0,526.0,378.0,450.0,844.0,1759.0,2326.0,1517.0,864.0
681.0,679.0,349.0,211.0,551.0,371.0,450.0,835.0,1750.0,2329.0,1520.0,870.0
654.0,682.0,379.0,211.0,556.0,365.0,450.0,832.0,1747.0,2338.0,1523.0,864.0
671.0,682.0,363.0,216.0,544.0,372.0,453.0,822.0,1747.0,2341.0,1529.0,873.0
685.0,679.0,345.0,207.0,556.0,370.0,450.0,825.0,1747.0,2345.0,1535.0,883.0
689.0,683.0,346.0,210.0,552.0,371.0,453.0,816.0,1744.0,2351.0,1538.0,883.0
695.0,685.0,342.0,211.0,551.0,370.0,444.0,813.0,1734.0,2351.0,1535.0,883.0
669.0,671.0,354.0,213.0,551.0,370.0,444.0,803.0,1725.0,2351.0,1532.0,892.0
664.0,666.0,354.0,213.0,548.0,371.0,444.0,807.0,1722.0,2351.0,1529.0,889.0
671.0,654.0,334.0,207.0,556.0,370.0,444.0,797.0,1716.0,2348.0,1535.0,883.0
673.0,654.0,333.0,201.0,559.0,373.0,438.0,788.0,1716.0,2345.0,1529.0,883.0
671.0,651.0,331.0,211.0,547.0,375.0,447.0,788.0,1719.0,2345.0,1529.0,879.0
676.0,651.0,326.0,216.0,542.0,375.0,444.0,782.0,1716.0,2345.0,1535.0,883.0
668.0,651.0,334.0,214.0,563.0,356.0,453.0,782.0,1712.0,2354.0,1535.0,883.0
667.0,645.0,329.0,216.0,570.0,346.0,450.0,782.0,1716.0,2351.0,1535.0,883.0
660.0,653.0,344.0,207.0,575.0,351.0,453.0,778.0,1719.0,2351.0,1532.0,876.0
648.0,651.0,354.0,201.0,578.0,355.0,450.0,775.0,1722.0,2351.0,1535.0,883.0
648.0,650.0,353.0,187.0,594.0,352.0,450.0,769.0,1703.0,2348.0,1538.0,889.0
657.0,651.0,345.0,173.0,606.0,355.0,444.0,757.0,1684.0,2351.0,1535.0,889.0
680.0,660.0,331.0,166.0,624.0,343.0,444.0,750.0,1697.0,2348.0,1535.0,886.0
701.0,679.0,329.0,169.0,617.0,346.0,444.0,750.0,1697.0,2351.0,1535.0,883.0
695.0,665.0,322.0,173.0,616.0,344.0,444.0,747.0,1687.0,2348.0,1535.0,886.0
689.0,654.0,317.0,176.0,623.0,334.0,444.0,744.0,1684.0,2338.0,1529.0,876.0
695.0,643.0,300.0,195.0,599.0,340.0,441.0,732.0,1684.0,2341.0,1520.0,876.0
695.0,641.0,298.0,199.0,600.0,334.0,438.0,725.0,1678.0,2345.0,1523.0,876.0
697.0,646.0,301.0,212.0,580.0,341.0,438.0,719.0,1678.0,2341.0,1526.0,873.0
710.0,663.0,304.0,219.0,573.0,340.0,432.0,713.0,1672.0,2345.0,1529.0,876.0
715.0,673.0,309.0,208.0,576.0,348.0,432.0,710.0,1669.0,2341.0,1532.0,879.0
729.0,670.0,292.0,196.0,573.0,364.0,432.0,707.0,1672.0,2351.0,1535.0,883.0
717.0,668.0,303.0,198.0,568.0,366.0,428.0,700.0,1656.0,2360.0,1535.0,879.0
714.0,676.0,314.0,199.0,562.0,371.0,432.0,688.0,1647.0,2357.0,1535.0,876.0
709.0,673.0,315.0,201.0,567.0,365.0,428.0,685.0,1653.0,2348.0,1535.0,873.0
710.0,679.0,320.0,204.0,576.0,353.0,425.0,675.0,1659.0,2345.0,1529.0,876.0
698.0,679.0,333.0,210.0,564.0,359.0,435.0,675.0,1647.0,2351.0,1529.0,873.0
682.0,673.0,342.0,216.0,551.0,365.0,432.0,669.0,1641.0,2351.0,1535.0,876.0
705.0,685.0,331.0,214.0,548.0,370.0,432.0,663.0,1641.0,2354.0,1538.0,876.0
732.0,704.0,323.0,219.0,531.0,383.0,432.0,663.0,1641.0,2351.0,1535.0,876.0
742.0,706.0,316.0,239.0,506.0,388.0,435.0,657.0,1634.0,2348.0,1535.0,876.0
748.0,701.0,304.0,243.0,494.0,396.0,425.0,650.0,1628.0,2345.0,1535.0,870.0
749.0,713.0,316.0,233.0,505.0,395.0,425.0,650.0,1631.0,2348.0,1535.0,876.0
754.0,716.0,314.0,235.0,504.0,393.0,432.0,650.0,1634.0,2345.0,1523.0,870.0
753.0,701.0,299.0,224.0,527.0,381.0,428.0,647.0,1637.0,2348.0,1523.0,870.0
742.0,679.0,289.0,216.0,537.0,380.0,432.0,638.0,1628.0,2345.0,1529.0,870.0
752.0,698.0,297.0,203.0,558.0,372.0,425.0,625.0,1625.0,2354.0,1532.0,870.0
785.0,716.0,283.0,199.0,562.0,371.0,425.0,619.0,1622.0,2363.0,1529.0,864.0
767.0,707.0,292.0,201.0,564.0,367.0,425.0,616.0,1616.0,2370.0,1532.0,867.0
751.0,710.0,311.0,208.0,567.0,358.0,419.0,607.0,1603.0,2382.0,1535.0,864.0
753.0,713.0,312.0,213.0,567.0,353.0,416.0,600.0,1606.0,2385.0,1538.0,870.0
757.0,713.0,308.0,214.0,564.0,355.0,413.0,594.0,1609.0,2388.0,1535.0,870.0
744.0,715.0,323.0,204.0,569.0,360.0,422.0,594.0,1600.0,2391.0,1532.0,864.0
735.0,726.0,342.0,201.0,573.0,359.0,419.0,594.0,1597.0,2395.0,1535.0,870.0
762.0,736.0,326.0,204.0,562.0,367.0,419.0,588.0,1597.0,2388.0,1526.0,858.0
779.0,754.0,326.0,191.0,569.0,373.0,419.0,588.0,1603.0,2382.0,1517.0,851.0
775.0,746.0,323.0,199.0,576.0,358.0,425.0,588.0,1606.0,2376.0,1520.0,848.0
767.0,735.0,320.0,208.0,572.0,353.0,425.0,588.0,1597.0,2363.0,1523.0,845.0
768.0,728.0,311.0,216.0,568.0,349.0,428.0,582.0,1600.0,2360.0,1513.0,848.0
798.0,738.0,292.0,230.0,561.0,342.0,425.0,575.0,1603.0,2338.0,1510.0,851.0
805.0,733.0,279.0,224.0,559.0,350.0,422.0,575.0,1594.0,2310.0,1492.0,845.0
792.0,732.0,292.0,219.0,554.0,359.0,419.0,569.0,1584.0,2288.0,1479.0,839.0
789.0,733.0,296.0,207.0,572.0,353.0,425.0,569.0,1597.0,2260.0,1460.0,829.0
817.0,738.0,273.0,193.0,594.0,346.0,432.0,575.0,1609.0,2220.0,1448.0,820.0
826.0,745.0,270.0,189.0,594.0,350.0,432.0,578.0,1600.0,2185.0,1426.0,811.0
823.0,751.0,279.0,193.0,589.0,351.0,432.0,582.0,1603.0,2132.0,1398.0,801.0
800.0,738.0,290.0,199.0,574.0,360.0,428.0,572.0,1600.0,2098.0,1363.0,783.0
785.0,732.0,298.0,207.0,561.0,365.0,432.0,575.0,1603.0,2057.0,1342.0,758.0
781.0,734.0,304.0,211.0,563.0,358.0,425.0,566.0,1594.0,2012.0,1304.0,754.0
779.0,732.0,304.0,210.0,559.0,364.0,425.0,557.0,1584.0,1962.0,1279.0,745.0
778.0,734.0,308.0,213.0,568.0,352.0,428.0,553.0,1581.0,1903.0,1238.0,729.0
785.0,738.0,304.0,211.0,570.0,351.0,432.0,550.0,1591.0,1844.0,1185.0,701.0
782.0,736.0,306.0,204.0,587.0,341.0,419.0,553.0,1581.0,1772.0,1135.0,648.0
773.0,732.0,311.0,201.0,592.0,340.0,413.0,550.0,1572.0,1725.0,1085.0,614.0
754.0,731.0,328.0,201.0,584.0,348.0,413.0,547.0,1587.0,1640.0,1017.0,557.0
764.0,729.0,317.0,189.0,586.0,358.0,413.0,544.0,1584.0,1562.0,948.0,494.0
784.0,745.0,313.0,193.0,580.0,360.0,422.0,547.0,1581.0,1475.0,885.0,463.0
801.0,748.0,298.0,199.0,576.0,358.0,419.0,550.0,1572.0,1387.0,823.0,432.0
801.0,745.0,295.0,211.0,558.0,365.0,425.0,557.0,1591.0,1256.0,742.0,385.0
798.0,741.0,295.0,219.0,545.0,368.0,419.0,557.0,1591.0,1112.0,673.0,363.0
776.0,734.0,309.0,218.0,539.0,376.0,422.0,553.0,1591.0,953.0,567.0,328.0
764.0,713.0,301.0,223.0,534.0,376.0,425.0,557.0,1584.0,762.0,460.0,294.0
782.0,726.0,295.0,233.0,524.0,376.0,422.0,557.0,1581.0,597.0,363.0,250.0
792.0,729.0,289.0,230.0,532.0,370.0,425.0,557.0,1584.0,425.0,253.0,188.0
772.0,732.0,312.0,223.0,540.0,370.0,428.0,563.0,1578.0,325.0,187.0,141.0
751.0,729.0,329.0,224.0,541.0,368.0,438.0,575.0,1584.0,268.0,134.0,100.0
759.0,732.0,325.0,215.0,560.0,358.0,441.0,582.0,1584.0,203.0,100.0,72.0
764.0,729.0,317.0,204.0,591.0,339.0,450.0,588.0,1597.0,118.0,53.0,38.0
773.0,732.0,311.0,194.0,594.0,345.0,450.0,591.0,1600.0,72.0,44.0,44.0
789.0,745.0,308.0,202.0,584.0,346.0,450.0,594.0,1597.0,50.0,41.0,50.0
795.0,738.0,295.0,207.0,577.0,348.0,453.0,600.0,1609.0,43.0,66.0,72.0
785.0,732.0,298.0,210.0,569.0,355.0,457.0,607.0,1609.0,68.0,97.0,107.0
764.0,738.0,326.0,210.0,561.0,362.0,457.0,607.0,1606.0,172.0,184.0,166.0
764.0,738.0,326.0,208.0,567.0,358.0,457.0,613.0,1603.0,318.0,303.0,250.0
748.0,728.0,331.0,221.0,547.0,364.0,466.0,632.0,1612.0,565.0,495.0,366.0
764.0,723.0,311.0,219.0,550.0,364.0,475.0,657.0,1634.0,906.0,754.0,519.0
773.0,727.0,306.0,218.0,548.0,367.0,478.0,660.0,1637.0,1268.0,1029.0,679.0
770.0,726.0,308.0,224.0,531.0,378.0,475.0,663.0,1634.0,1637.0,1304.0,845.0
757.0,720.0,314.0,219.0,547.0,366.0,472.0,669.0,1644.0,1931.0,1476.0,945.0
751.0,716.0,317.0,214.0,554.0,364.0,475.0,682.0,1647.0,2151.0,1573.0,995.0
762.0,721.0,311.0,207.0,561.0,365.0,478.0,691.0,1647.0,2345.0,1651.0,1029.0
767.0,716.0,301.0,205.0,564.0,364.0,482.0,700.0,1641.0,2501.0,1710.0,1039.0
757.0,726.0,320.0,202.0,559.0,372.0,482.0,713.0,1666.0,2523.0,1710.0,1058.0
767.0,720.0,304.0,201.0,554.0,378.0,482.0,719.0,1678.0,2482.0,1685.0,1039.0
782.0,724.0,293.0,203.0,552.0,378.0,475.0,735.0,1675.0,2451.0,1663.0,1020.0
789.0,720.0,283.0,213.0,557.0,362.0,475.0,744.0,1678.0,2382.0,1617.0,983.0
812.0,721.0,261.0,202.0,570.0,361.0,475.0,757.0,1697.0,2329.0,1582.0,961.0
842.0,713.0,222.0,198.0,579.0,356.0,482.0,769.0,1716.0,2295.0,1554.0,939.0
846.0,691.0,196.0,196.0,587.0,350.0,482.0,782.0,1716.0,2263.0,1529.0,926.0
857.0,666.0,160.0,186.0,601.0,345.0,488.0,800.0,1716.0,2245.0,1510.0,914.0
848.0,643.0,146.0,199.0,586.0,348.0,491.0,816.0,1731.0,2232.0,1501.0,911.0
842.0,616.0,125.0,204.0,581.0,348.0,494.0,838.0,1753.0,2220.0,1479.0,895.0
825.0,611.0,137.0,194.0,586.0,353.0,503.0,850.0,1762.0,2191.0,1454.0,867.0
792.0,610.0,169.0,196.0,582.0,355.0,513.0,869.0,1772.0,2163.0,1435.0,851.0
767.0,596.0,180.0,201.0,581.0,350.0,507.0,872.0,1787.0,2154.0,1423.0,842.0
751.0,601.0,200.0,201.0,573.0,359.0,507.0,882.0,1784.0,2132.0,1404.0,833.0
752.0,591.0,190.0,202.0,554.0,376.0,510.0,882.0,1787.0,2126.0,1404.0,823.0
751.0,591.0,191.0,207.0,551.0,375.0,507.0,894.0,1784.0,2113.0,1398.0,814.0
762.0,604.0,193.0,198.0,558.0,378.0,503.0,903.0,1791.0,2116.0,1392.0,811.0
767.0,616.0,200.0,193.0,566.0,375.0,507.0,919.0,1803.0,2120.0,1392.0,801.0
764.0,615.0,202.0,199.0,563.0,370.0,510.0,922.0,1812.0,2110.0,1385.0,792.0
779.0,616.0,188.0,211.0,561.0,361.0,513.0,925.0,1809.0,2113.0,1392.0,795.0
765.0,638.0,224.0,211.0,561.0,361.0,516.0,941.0,1822.0,2132.0,1395.0,792.0
739.0,660.0,273.0,213.0,557.0,362.0,519.0,950.0,1834.0,2145.0,1398.0,795.0
723.0,657.0,286.0,210.0,561.0,362.0,519.0,966.0,1844.0,2154.0,1410.0,795.0
676.0,651.0,326.0,204.0,567.0,362.0,519.0,975.0,1841.0,2163.0,1423.0,801.0
674.0,632.0,309.0,214.0,554.0,364.0,519.0,985.0,1853.0,2173.0,1417.0,808.0
676.0,623.0,298.0,213.0,557.0,362.0,519.0,994.0,1872.0,2182.0,1423.0,814.0
667.0,596.0,281.0,208.0,561.0,364.0,513.0,1007.0,1878.0,2185.0,1426.0,808.0
664.0,585.0,273.0,204.0,572.0,358.0,513.0,1013.0,1878.0,2182.0,1435.0,820.0
653.0,582.0,281.0,200.0,574.0,358.0,513.0,1007.0,1881.0,2185.0,1435.0,817.0
606.0,566.0,311.0,193.0,584.0,356.0,507.0,1013.0,1891.0,2182.0,1435.0,820.0
584.0,530.0,296.0,201.0,573.0,359.0,516.0,1035.0,1894.0,2191.0,1438.0,826.0
553.0,491.0,289.0,208.0,562.0,362.0,525.0,1057.0,1916.0,2201.0,1442.0,833.0
518.0,438.0,271.0,217.0,555.0,361.0,532.0,1063.0,1928.0,2201.0,1445.0,836.0
491.0,373.0,232.0,224.0,541.0,368.0,532.0,1069.0,1934.0,2201.0,1448.0,839.0
441.0,293.0,202.0,216.0,556.0,361.0,541.0,1085.0,1945.0,2210.0,1451.0,842.0
406.0,226.0,169.0,211.0,561.0,361.0,538.0,1088.0,1942.0,2226.0,1454.0,839.0
349.0,216.0,217.0,195.0,589.0,349.0,541.0,1085.0,1945.0,2220.0,1448.0,842.0
288.0,238.0,301.0,199.0,576.0,358.0,532.0,1088.0,1948.0,2226.0,1448.0,839.0
244.0,290.0,396.0,202.0,575.0,356.0,538.0,1100.0,1945.0,2213.0,1448.0,823.0
194.0,366.0,523.0,196.0,587.0,350.0,538.0,1100.0,1948.0,2213.0,1442.0,814.0
154.0,421.0,618.0,193.0,591.0,349.0,541.0,1113.0,1970.0,2216.0,1454.0,820.0
138.0,435.0,648.0,194.0,595.0,343.0,538.0,1119.0,1985.0,2220.0,1454.0,820.0
128.0,425.0,647.0,191.0,597.0,345.0,544.0,1122.0,1995.0,2223.0,1457.0,820.0
153.0,366.0,564.0,201.0,582.0,350.0,538.0,1119.0,1985.0,2226.0,1460.0,820.0
166.0,343.0,528.0,203.0,571.0,359.0,535.0,1122.0,1985.0,2229.0,1463.0,820.0
181.0,301.0,470.0,196.0,573.0,364.0,538.0,1125.0,1985.0,2232.0,1467.0,826.0
206.0,302.0,446.0,196.0,573.0,364.0,532.0,1122.0,1988.0,2235.0,1467.0,820.0
247.0,332.0,436.0,198.0,570.0,365.0,532.0,1125.0,1985.0,2238.0,1467.0,820.0
252.0,360.0,459.0,201.0,573.0,359.0,535.0,1125.0,1988.0,2235.0,1460.0,823.0
256.0,366.0,461.0,210.0,573.0,350.0,532.0,1132.0,1998.0,2232.0,1460.0,826.0
325.0,379.0,404.0,218.0,553.0,362.0,528.0,1138.0,1988.0,2238.0,1463.0,826.0
378.0,407.0,379.0,213.0,548.0,371.0,525.0,1138.0,1992.0,2232.0,1467.0,833.0
461.0,502.0,392.0,213.0,539.0,381.0,528.0,1138.0,1992.0,2232.0,1457.0,833.0
575.0,626.0,401.0,221.0,532.0,380.0,525.0,1144.0,1998.0,2226.0,1448.0,833.0
651.0,741.0,442.0,211.0,548.0,374.0,522.0,1150.0,2001.0,2229.0,1451.0,833.0
714.0,879.0,517.0,202.0,556.0,375.0,525.0,1150.0,1998.0,2226.0,1448.0,833.0
728.0,979.0,603.0,211.0,542.0,380.0,522.0,1150.0,1998.0,2223.0,1445.0,829.0
751.0,1016.0,617.0,219.0,522.0,392.0,519.0,1150.0,2004.0,2220.0,1442.0,820.0
782.0,1043.0,612.0,217.0,543.0,373.0,528.0,1153.0,2010.0,2213.0,1438.0,814.0
804.0,1051.0,598.0,208.0,553.0,371.0,525.0,1157.0,2004.0,2207.0,1435.0,820.0
812.0,1058.0,598.0,207.0,554.0,372.0,525.0,1153.0,2017.0,2210.0,1435.0,811.0
823.0,1054.0,583.0,205.0,564.0,364.0,525.0,1163.0,2017.0,2207.0,1442.0,814.0
809.0,1031.0,573.0,199.0,565.0,370.0,535.0,1163.0,2023.0,2213.0,1438.0,817.0
785.0,991.0,558.0,210.0,559.0,364.0,532.0,1157.0,2023.0,2207.0,1435.0,808.0
770.0,976.0,558.0,202.0,575.0,356.0,532.0,1163.0,2023.0,2216.0,1454.0,814.0
754.0,948.0,545.0,198.0,584.0,351.0,538.0,1163.0,2023.0,2226.0,1460.0,826.0
746.0,921.0,526.0,196.0,579.0,358.0,532.0,1163.0,2029.0,2245.0,1476.0,839.0
729.0,898.0,520.0,208.0,572.0,353.0,525.0,1169.0,2029.0,2245.0,1473.0,845.0
737.0,880.0,495.0,206.0,569.0,357.0,532.0,1169.0,2029.0,2235.0,1460.0,833.0
745.0,860.0,467.0,210.0,554.0,368.0,532.0,1169.0,2035.0,2226.0,1460.0,833.0
754.0,832.0,429.0,195.0,563.0,375.0,541.0,1172.0,2032.0,2223.0,1448.0,820.0
764.0,810.0,398.0,188.0,561.0,384.0,538.0,1169.0,2023.0,2220.0,1442.0,820.0
737.0,787.0,401.0,211.0,544.0,377.0,541.0,1175.0,2038.0,2220.0,1442.0,823.0
729.0,763.0,386.0,230.0,542.0,361.0,538.0,1169.0,2035.0,2220.0,1442.0,826.0
722.0,741.0,371.0,223.0,551.0,358.0,525.0,1172.0,2029.0,2220.0,1442.0,826.0
707.0,720.0,364.0,221.0,551.0,361.0,525.0,1169.0,2017.0,2213.0,1442.0,826.0
702.0,715.0,364.0,210.0,559.0,364.0,522.0,1163.0,2029.0,2207.0,1438.0,823.0
692.0,707.0,367.0,216.0,551.0,365.0,519.0,1157.0,2029.0,2213.0,1442.0,820.0
669.0,691.0,374.0,216.0,551.0,365.0,516.0,1163.0,2020.0,2207.0,1438.0,826.0
670.0,682.0,364.0,213.0,557.0,362.0,519.0,1157.0,2010.0,2207.0,1429.0,814.0
679.0,670.0,342.0,206.0,557.0,371.0,516.0,1160.0,2023.0,2201.0,1432.0,811.0
685.0,645.0,311.0,204.0,548.0,381.0,519.0,1163.0,2035.0,2207.0,1435.0,814.0
692.0,651.0,311.0,211.0,551.0,372.0,528.0,1172.0,2035.0,2207.0,1442.0,814.0
707.0,651.0,295.0,223.0,539.0,371.0,532.0,1182.0,2042.0,2207.0,1435.0,808.0
